ncomp label gene_loading_ranked gene_name age_effect p_for_age race_effect p_for_race
1 pos_end 0.0110300461662404 NUMA1 -0.269497168358314 0.0114322610845456 -0.0739213900412862 0.48264791371883
1 pos_end 0.0110294239938535 BAG6 -0.542734421767696 8.04548096990049e-06 -0.237601099848368 0.0435439073808868
1 pos_end 0.0110202525469772 SPTAN1 0.282407822444928 0.0326296905637118 -0.385907328873364 0.0037660488340495
1 pos_end 0.0109975862673861 PCBP2 0.109530747439425 0.43002514880254 -0.215057650805018 0.122594793000341
1 pos_end 0.0109874008967789 SF3B1 -0.169816493942993 0.206465848927526 -0.0774827804750826 0.563335862803877
1 pos_end 0.0109850790917001 UBA52 0.529172962425809 0.0018276982710867 -0.38706095401947 0.0214275858623307
1 pos_end 0.010982502259857 POLR2A -0.0762848880834589 0.586374535462646 -0.124562257844852 0.37477972568361
1 pos_end 0.0109745715817749 RPS5 0.567109983188991 0.00103471324487808 -0.197688958295792 0.243750614444999
1 pos_end 0.0109726096535835 SFPQ -0.279397219346594 0.0192977628182402 -0.173821195104368 0.142808125419528
1 pos_end 0.0109688653414823 MYL6 -0.339593144011715 0.00406972727408681 -0.147288182517304 0.206654976138948
1 pos_end 0.0109493494015788 RPS14 -0.477344739434595 7.98926921251056e-06 -0.18726963183732 0.069931758668817
1 pos_end 0.0109457950013695 TSC22D1 0.0927674515636096 0.492318771797818 0.32191103403985 0.0183569399764296
1 pos_end 0.0109420955904566 PABPN1 -0.706195894849227 1.77046101490686e-08 0.030456104468668 0.795463492347196
1 pos_end 0.0109382869064484 ATP5B -0.215977341238292 0.080757434464561 0.0564418182613117 0.646249002960066
1 pos_end 0.0109332131105836 AES 0.321476629659529 0.0169759096430029 -0.0267177543068008 0.840952118083082
1 pos_end 0.0109329178694606 ATXN2L -0.182793370619987 0.0729929385618235 -0.0619154952251672 0.541358068107718
1 pos_end 0.0109308212196873 MAP4 -0.468649638860597 0.000182899832046635 -0.0348711530134663 0.774603459383585
1 pos_end 0.0109287878480484 HSP90B1 0.306195607024836 0.0386386191291556 -0.127491132950681 0.385835255645447
1 pos_end 0.0109208859861992 GABARAP -0.055465340729264 0.608182497559573 -0.129599792889542 0.232048936740061
1 pos_end 0.0109197064269167 SRSF11 -0.519218702980587 0.000404799149343809 -0.334473438810232 0.0207866590213983
1 pos_end 0.0109195470913364 ENO1 -0.338906980029559 0.00340832431702985 -0.300451299386053 0.00917572173419101
1 pos_end 0.0109112228231839 ILF3 -0.332891535183392 0.00790418136494154 -0.00136611132204165 0.991178508544289
1 pos_end 0.0109046904698473 RPL37 0.00455987791552897 0.96391171401815 0.077981210739517 0.439614375052985
1 pos_end 0.0109039534313012 TPM2 -0.157191589550447 0.146367033942979 0.14785710692066 0.171658219691718
1 pos_end 0.010902976089482 KLK2 -0.012525900307544 0.912620466813066 0.0777957945109694 0.495924157210648
1 pos_end 0.0108994047455682 UBR4 -0.0759989961779199 0.450129287606737 -0.0550243463835738 0.584328760380091
1 pos_end 0.0108978478829313 BRD2 -0.110492604041 0.427354968977807 0.00637345766591724 0.963436487781421
1 pos_end 0.0108957917090789 PRPF8 -0.0234254433910486 0.844872345254898 -0.388926737904919 0.00145754673429503
1 pos_end 0.0108884881712974 TRIM28 0.558118835461814 4.29265613230414e-07 -0.142163546119723 0.176467148473679
1 pos_end 0.0108813624723622 YWHAZ -0.267686561546543 0.0393729552068401 0.0458050074770733 0.722233448619646
1 pos_end 0.0108781756507701 VIM -0.158607710966525 0.228877775912293 -0.0206201537175033 0.875339675213434
1 pos_end 0.0108779282012715 HNRNPK 0.131906768676248 0.278282878158877 -0.0746885363393591 0.538638236620505
1 pos_end 0.0108750313816261 RBM6 0.526130735820598 9.69818326216632e-06 -0.117555852943837 0.304716629646907
1 pos_end 0.0108629247679491 CALM3 -0.231585363676495 0.0649997228511096 -0.0315965032301563 0.79991537942521
1 pos_end 0.0108605067443039 RPL26 0.000742741322886731 0.994890226199314 -0.0925964114322164 0.425228765874244
1 pos_end 0.0108569866434224 HNRNPA3 -0.191638455520911 0.0666825665176189 0.147535461059327 0.15687798349318
1 pos_end 0.0108568617895587 RPL12 -0.554674672411116 9.52437114845078e-06 0.0216031338108637 0.857586506727983
1 pos_end 0.0108568608931394 YWHAE -0.00942155323118038 0.952759967647454 -0.213308859179279 0.18139982986471
1 pos_end 0.0108506286257402 TMEM259 0.499941681281689 0.00509954322666064 -0.139207052978595 0.428780118639229
1 pos_end 0.01085025450226 CFL1 0.239153132956291 0.0310387957852878 0.0398602150923049 0.716809285349226
1 pos_end 0.0108497951602018 RPLP2 0.216672561150146 0.0932074030435602 -0.0794833832250169 0.536023648454131
1 pos_end 0.0108419663889767 RPL10A 0.586216931818405 0.00162530333212277 -0.318518332998329 0.0824939405856589
1 pos_end 0.0108398284733082 ATF4 -0.0156448651177266 0.883429515470015 -0.292941284931282 0.00682362227962082
1 pos_end 0.0108395773411569 SORBS3 -0.0649713843185788 0.706708495981022 -0.348171429086579 0.0454118917119242
1 pos_end 0.0108389709981805 SRRT -0.149739377344332 0.285566351888632 -0.148795594464418 0.288599919991812
1 pos_end 0.0108362571629203 TXNIP 0.176037910478857 0.0988625013608873 0.0796049796257336 0.453516272016729
1 pos_end 0.0108342020016513 PDXK 0.247265664173352 0.197013738068231 -0.0154793879480298 0.93541571870945
1 pos_end 0.0108259291120882 EIF4G1 0.200795110103962 0.0427008632218157 0.0635193736902235 0.518357087234976
1 pos_end 0.0108248140171489 GSN 0.288494044593593 0.0681161199897996 -0.271684808244371 0.085571347450738
1 pos_end 0.0108205773879421 PTMA -0.275887103063543 0.0254163666524514 -0.0195017208930917 0.873215074045059
1 pos_end 0.0108205704499481 COL1A1 0.00516234147699033 0.971192948991176 -0.208857628691285 0.145717714628507
1 pos_end 0.0108147157027578 EIF4A1 -0.0119505476563836 0.935249271275124 -0.142619665261904 0.333169661862995
1 pos_end 0.0108136070917794 LUC7L3 -0.378475549913633 0.00156682279153439 -0.163600028180992 0.164741074099993
1 pos_end 0.0108091121581965 COL16A1 -0.134335871389034 0.236922548028328 -0.164046060559911 0.149215264569178
1 pos_end 0.0108020487291852 NDRG1 0.0141760737257523 0.915599794013749 -0.152180303847777 0.256474930098054
1 pos_end 0.0108007989028898 RPS15A 0.0819680803000349 0.601490464146238 -0.263013788993551 0.0954426854020969
1 pos_end 0.010797223791513 PLEC 0.110128915182087 0.272188788881994 -0.0850900302463306 0.395762737144994
1 pos_end 0.0107914366772463 GRINA 0.0246714590106082 0.838698988800398 -0.0942855888989017 0.437130125142924
1 pos_end 0.0107887053108139 RPL3P4 0.010830830979809 0.93735517472203 -0.180118864038709 0.192707881070157
1 pos_end 0.0107880205957038 CANX 0.43375003013655 0.0026347237073952 -0.219120750977269 0.123579550346009
1 pos_end 0.0107680769884942 RPL23 -0.171561421479201 0.239343876759573 0.167350429771822 0.251009032548244
1 pos_end 0.0107679310897281 MORF4L1 -0.370293302230892 0.000901091756876697 -0.168563239596715 0.124072900695204
1 pos_end 0.0107650222345163 SBF1 -0.630267963774892 4.93040839559306e-06 -0.222445670047653 0.0944060720618796
1 pos_end 0.0107621280178173 HSPA5 -0.658059863540034 6.02137036671355e-07 -0.0597177353349863 0.633882922200311
1 pos_end 0.0107562332262583 RPL35A -0.257410460328667 0.0644185931954967 -0.0906381677708176 0.5124120501156
1 pos_end 0.0107486463978938 XRCC6 -0.284267932951045 0.00578472516792602 -0.0585951089714495 0.563754011298147
1 pos_end 0.0107448212883138 SUPT5H -0.604660686231074 2.2461731353807e-05 0.0964599344385604 0.483515322473651
1 pos_end 0.0107426391355555 RPL27A 0.315614687405789 0.0264822052904708 -0.326059685254684 0.021963275109355
1 pos_end 0.0107404919139248 RPL35 -0.318681665645285 0.011106018448158 -0.116392062289744 0.348286746850653
1 pos_end 0.0107375302128235 CHD3 -0.0469095929318311 0.689290281548092 -0.0961658760602768 0.412901544017808
1 pos_end 0.0107357496510079 GLTSCR2 -0.324023107646829 0.00181462122941279 -0.106562871550834 0.296564974530934
1 pos_end 0.0107315419281452 ACTA2 -1.11610518519569 1.64411495578657e-09 0.00565030198654424 0.973760006813983
1 pos_end 0.0107282351886498 RPL13AP5 -0.151417727033255 0.190281495071638 -0.150728216638775 0.192293857223793
1 pos_end 0.0107231671991221 EWSR1 -0.243634512345819 0.075576953129464 -0.0749416670878762 0.582501350950147
1 pos_end 0.0107162769246068 CCNL2 0.186182026347437 0.160266477063173 -0.109912860497621 0.40592001597084
1 pos_end 0.010714452031981 NAP1L1 0.250531939347587 0.0301421235687367 -0.02900827267196 0.79995509668464
1 pos_end 0.0107081908978041 PLXNB2 0.485234584623352 0.000230200002193744 -0.0322027297935985 0.801642379334264
1 pos_end 0.0107068404098612 TLN1 -0.160992314341909 0.150512989522254 -0.155630373149515 0.164464069447865
1 pos_end 0.0107011686251296 EEF1D 0.312394826149079 0.0652229630060985 -0.101872531328497 0.545230211481494
1 pos_end 0.0106951511271546 EIF3L -0.300807869362141 0.107289111844323 -0.199464596048501 0.284156926602994
1 pos_end 0.0106950297995925 FBRS -0.129622211101119 0.484409123758713 0.0194145853259552 0.916510896778017
1 pos_end 0.0106928748281555 UBA1 -0.361310522955368 0.00386723845515349 0.0448391559068109 0.715489042546929
1 pos_end 0.0106898162699202 RERE 0.363395045073209 0.0460565393960938 -0.266152185811141 0.142525801609885
1 pos_end 0.0106894348261275 MACF1 -0.174706084624097 0.202310487250552 -0.0255095344377431 0.851846293929144
1 pos_end 0.0106859298673467 CALD1 -0.0238384112115357 0.85683345666775 -0.234021460621833 0.0783798854451738
1 pos_end 0.0106844106532738 PNISR 0.12786940092093 0.307377833075068 -0.286092851489732 0.0235096863684133
1 pos_end 0.0106836755530177 SPTBN1 -0.283836645768179 0.0479157663134897 -0.189182456687992 0.185437318593396
1 pos_end 0.010671827156317 MAST2 0.263327763474583 0.0632159390260875 -0.196362270085277 0.164679849652261
1 pos_end 0.0106710475553016 AEBP1 0.257355336821495 0.0948771688515645 0.0148956285121416 0.922557129822607
1 pos_end 0.0106699098584521 ATP5A1 -0.0382795602258608 0.786234432860576 -0.172312671634982 0.223469357186073
1 pos_end 0.0106666499234884 CAPZB -0.237615910203532 0.0393160991435732 -0.294219282121733 0.0110714883243537
1 pos_end 0.0106644783884031 MAT2A -0.29461183167516 0.0239449989527276 -0.0763069397648819 0.554878726678918
1 pos_end 0.0106603046990747 RPS15 0.555768798232809 0.00119207879406583 -0.157645655818661 0.348595235086737
1 pos_end 0.010653007369398 NCL -0.486679737464124 0.00056643141656146 0.195177629914684 0.158409200563341
1 pos_end 0.0106512687663902 RPS7 -0.29339364827301 0.0346275291904663 -0.065127325168425 0.636218571078135
1 pos_end 0.0106509666543498 TMSB4X 0.414663955762027 0.0368191540458658 -0.299234473415826 0.130306515100993
1 pos_end 0.0106482925665182 EIF4A2 -0.285187277615296 0.0488380549997276 0.0824768948293569 0.566092107320011
1 pos_end 0.0106479947774047 CAPNS1 -0.214571547957833 0.111482811329024 -0.103710353708305 0.439958623817116
1 pos_end 0.0106445396111365 IGFBP7 -0.267541457335103 0.0289658124832825 -0.0147931590158079 0.90296352688994
1 pos_end 0.0106441364157722 CTNND1 0.0394516582746949 0.81385978571077 -0.0114849172089964 0.94534815369844
1 pos_end 0.0106437542371498 TAGLN -0.626112606388692 0.000242809740221804 0.0750840488790768 0.651228443499116
1 pos_end 0.0106383747716297 CSRP1 -0.46994251498819 0.000925449050937078 0.0986617283993967 0.477540280911045
1 pos_end 0.010637594218295 SAT1 0.477050961538129 0.0183571379457535 -0.107454601663724 0.591348662934745
1 pos_end 0.010637412920108 SERPINB6 0.5250696066574 0.00505980511706818 -0.0634179356426821 0.730922525565066
1 pos_end 0.0106368848423122 IPO5 0.600328274241184 0.00077610507505081 -0.168475855072868 0.335408530240366
1 pos_end 0.0106319987146555 TPI1 0.577002606943882 0.000512332637533703 -0.350033284214071 0.032364102141425
1 pos_end 0.0106306585770789 RPL24 -0.0909542962824517 0.554264939816673 0.0214474294842944 0.889021211162506
1 pos_end 0.0106290190008393 DDX39B -0.319819172074005 0.0589210312273444 -0.19158098263492 0.255692770557085
1 pos_end 0.0106261121135533 RPL34 0.149512749799088 0.329653026279035 -0.301088464491399 0.0509608154058424
1 pos_end 0.0106250338940173 PILRB 0.276780122101759 0.0398898848850871 -0.257135184212621 0.0559745698712872
1 pos_end 0.0106221605087192 TIMP3 0.122081647245584 0.410144825896133 -0.334898862899141 0.0251053240550781
1 pos_end 0.0106187042876653 AP2M1 0.0615298929430141 0.71798380788073 -0.24643481330986 0.149634204301168
1 pos_end 0.0106172705874691 RPL17 0.0950269104744137 0.47129754079077 -0.438671491111723 0.00112105261428749
1 pos_end 0.0106172083224928 RBM39 0.0510690887991996 0.772690907047487 -0.0694756667240564 0.694384348673062
1 pos_end 0.0106166256966758 WDR1 0.075997164682082 0.635067238213638 -0.190475104292525 0.235344073451702
1 pos_end 0.0106161948974212 LAPTM4A 0.611188679163131 0.00291224374786284 0.129326522376082 0.521693242373571
1 pos_end 0.0106151101303651 SPATA20 0.3878279797132 0.0500792575069983 -0.366609163279547 0.0637970316347611
1 pos_end 0.0106099237893544 PPP1R12C -0.120443271263163 0.388084237946764 -0.280648171431602 0.0457142119787454
1 pos_end 0.0106080933432714 RPL30 -0.0723642035106493 0.674714350079235 -0.248265673756933 0.151452747350779
1 pos_end 0.0106079853106932 TTLL3 -0.272299326486133 0.115442495084644 0.129798655485554 0.451287839607855
1 pos_end 0.010606476553447 RPL29 -0.130022868536746 0.399903044098241 -0.134498251181525 0.383927581092851
1 pos_end 0.0106061425272078 ITM2B 0.425635659028287 0.0193582985643843 -0.0495774917476111 0.783034190986647
1 pos_end 0.0106049830961057 COL3A1 0.358479847270435 0.0215468995910981 -0.231425308093968 0.135473116576977
1 pos_end 0.0106046150310505 TUBA1B 0.285135058067895 0.13596399017997 -0.165534785811867 0.38531021915438
1 pos_end 0.0106045611170821 APP -0.728723161372144 6.63826068324624e-05 -0.21239099606706 0.231204658190928
1 pos_end 0.0106008935230318 AP2B1 0.212804345991487 0.227735918538277 -0.00242263954815165 0.989011784485433
1 pos_end 0.0105972626104865 SEPT2 0.333014363987846 0.190359965309663 -0.21849722790165 0.389303279246875
2 pos_end 0.0326470570425359 KLK3 -0.596838665510516 4.98197580045689e-07 0.179001144656316 0.120664814601719
2 pos_end 0.0297551662413468 ACPP -0.567453820571796 6.90234376543983e-07 0.219902109819863 0.0482736806837616
2 pos_end 0.026036366445538 MIR205HG -0.237507887409522 0.00308645461459897 0.0221706551939511 0.780058218871329
2 pos_end 0.025668657519403 HOXB13 -0.349726564362154 3.80582576128355e-06 0.194709749702302 0.00877169041625551
2 pos_end 0.0255464086141997 MSMB -0.653065591328007 2.22288799869355e-08 -0.0138107376548767 0.902042309997626
2 pos_end 0.0254853372421037 KLK4 -0.496296939292649 2.43251782378953e-07 0.0884182055109147 0.34196373174305
2 pos_end 0.0246765337064841 FXYD3 -0.396700658013012 2.14090018403956e-12 0.110563998740105 0.0380609845812586
2 pos_end 0.0239368140942896 PRAC1 -0.208015569717698 0.00107403473807044 0.169046031123577 0.00759187492548824
2 pos_end 0.023749012244838 PCAT4 -0.542232447195338 1.06521900690754e-06 0.184038179400999 0.0890384881421849
2 pos_end 0.0222576986641662 HOXA11-AS -0.28527222357361 8.05387851778205e-07 0.0579510862478091 0.301933387685694
2 pos_end 0.0221602478822861 LINC00890 -0.294410178344365 0.00776898231644444 0.187379082058285 0.0885390930871647
2 pos_end 0.0221436052907275 SLC14A1 -0.358783377620205 1.04925811255152e-05 0.162022635984478 0.0424641342313479
2 pos_end 0.0220439878454632 SPDEF -0.390641943838941 2.58814613585074e-06 0.0610891932300216 0.449980955281603
2 pos_end 0.0219111062754351 CHRNA2 -0.628053898818899 5.18145885086964e-05 -0.0185154723582731 0.903053322560559
2 pos_end 0.0217591861617019 TRGC1 -0.185152882687541 0.073017950814475 0.164087342082654 0.111807329525312
2 pos_end 0.0216567374049165 C9orf152 -0.327991724039721 2.54179832940917e-06 0.263125280608848 0.000138402457567991
2 pos_end 0.0210875011966155 ANO7 -0.526161979297029 1.77780890493719e-06 0.104088587102209 0.331265316990531
2 pos_end 0.0209296243172765 KLK2 -0.502943001467884 1.04149013741373e-05 0.146050984680791 0.190484112620761
2 pos_end 0.020835707761004 KRT17 -0.0326647302982455 0.644852418079467 -0.0536811656433722 0.448965380990364
2 pos_end 0.0207173783985206 PI15 -0.00754252615321149 0.888317102251327 0.0351678586863021 0.512819448696188
2 pos_end 0.0206063336862454 TNS4 -0.0637060429241203 0.414300596407578 0.00265157568839584 0.97287201130919
2 pos_end 0.0204663087628862 ACTG2 0.120567953907052 0.0945317672387786 -0.169029312230533 0.0194826813381435
2 pos_end 0.0201749372169991 PART1 -0.402298559410702 2.5529253074573e-07 0.0116293843156457 0.877551142260939
2 pos_end 0.0200534164459516 HOXA13 0.0350862413166038 0.221272255065535 0.126266611808776 1.64760479718221e-05
2 pos_end 0.0199232941304307 TACSTD2 -0.170259866941493 0.00156739399202051 0.192308012146134 0.000371811824135692
2 pos_end 0.0198659289622599 PKP1 -0.362000443857908 2.18777518746431e-07 0.150577860993236 0.0266463416571789
2 pos_end 0.0197117842040356 PGM5-AS1 -0.0399734768036611 0.588159544106499 0.0316538715079931 0.668024159341352
2 pos_end 0.0197099030834302 RP11-294O2.2 -0.411695549272929 2.59442937197229e-06 0.522093207352194 4.42346126283572e-09
2 pos_end 0.0196535990378747 ELF3 0.165111206241008 0.0338881605923448 0.236942676037373 0.00247405677431921
2 pos_end 0.0195596663918044 SPTSSB -0.303074311813928 7.71808004467969e-05 0.357880133263842 3.5993698353103e-06
2 pos_end 0.0194982898090411 HGD -0.420166224023781 5.56076789574875e-06 0.0804887155262874 0.372254289920129
2 pos_end 0.0193819509962967 UPK3A -0.386259270195817 1.59362391963228e-06 0.378333647003799 2.52668533258973e-06
2 pos_end 0.0191299599390806 PCP4 0.0220949898231695 0.751451114180361 -0.0783515934120235 0.262065028352562
2 pos_end 0.019118357136897 HOXA9 -0.0533803229681942 0.0322141197344792 0.0179153919547821 0.469996473803638
2 pos_end 0.0190333984932577 TMPRSS2 -0.531237907546539 3.15276989239621e-09 0.201952164125311 0.0193666093790207
2 pos_end 0.0188867190498064 CHRM1 -0.522766197244401 7.55229659754407e-07 0.226910672288252 0.0277219174978195
2 pos_end 0.0188864552586555 AC020571.3 -0.291774789763512 0.00105831799579426 0.0978644995377845 0.266346768095179
2 pos_end 0.0188480075950964 CYP3A5 -0.255394935664533 4.89204989013141e-05 -0.0937934475633061 0.128953751220151
2 pos_end 0.0187862495449589 SFN -0.318756932365791 1.20089205961503e-06 0.025501598981521 0.68905813178533
2 pos_end 0.018691536728768 CCDC64B -0.159083889969704 0.00914355444098605 0.21001352621155 0.000626408556488091
2 pos_end 0.0183351810152926 CWH43 -0.42242586611914 2.10818214454753e-06 0.294317222928351 0.000802226203520207
2 pos_end 0.0183244557709615 NPY -0.580199926508108 1.85273732473512e-05 0.174976506558403 0.18726936138542
2 pos_end 0.0183222418214676 MXRA5 0.127926568915033 0.00813524576993716 0.010673883992771 0.823732376532654
2 pos_end 0.018304352681639 SLC45A3 -0.524573711236555 1.31317261343276e-06 0.221836842526208 0.0361072414044208
2 pos_end 0.0181018084077752 LRRC26 -0.532760799915354 1.37627205750172e-07 0.116825577344388 0.232288387596589
2 pos_end 0.0179740159494998 CD177 -0.938273220158456 9.55598705605729e-15 0.302129243623716 0.00759428197605503
2 pos_end 0.0179600248322311 SCNN1G -0.0336293225755642 0.708640451706202 0.00856510789665411 0.924164376009237
2 pos_end 0.0178906938516404 PAMR1 0.0502153775487687 0.25401700642381 0.0957187922702508 0.0303850311244032
2 pos_end 0.0177794845766178 FOXA1 -0.290264368764919 1.20547789642866e-06 0.221833592787437 0.000173220995603014
2 pos_end 0.017734870465172 RP11-510N19.5 0.206547029435637 0.03187274337537 0.405996720496877 3.3035889872463e-05
2 pos_end 0.017716758455732 MT1G -0.30197568438925 0.00567339619062802 0.144040769028592 0.183779830572562
2 pos_end 0.0176358636386296 HOXA10 0.0376766022379281 0.0889425896920823 0.0730052118629557 0.00109875549103594
2 pos_end 0.0174523688566138 CDH1 -0.293867617787816 5.50743473374715e-08 0.236289945818318 9.63097501659366e-06
2 pos_end 0.0174450767127294 SLC44A4 -0.340267375712846 1.23043599493697e-08 0.14643330293734 0.0112909626960874
2 pos_end 0.0174409071651638 CLDN3 -0.36164944146539 9.74785218459764e-06 0.149437794080548 0.0621735659338535
2 pos_end 0.0174306403370825 RASSF6 -0.201743843765242 0.00117503293744231 0.253885727411689 5.05366088566228e-05
2 neg_end -0.02001981358583 TCL1A 0.365118854590348 7.79872557980021e-06 -0.251226766426182 0.0018304607042811
2 neg_end -0.0200340925434012 AKAP3 -0.166115215045123 0.00144648263183797 0.163239520557728 0.00173966400858978
2 neg_end -0.0200483361559559 NPIPB1P -0.102990759025192 0.119219902689281 0.30433773878529 6.75102378982012e-06
2 neg_end -0.0200688991454579 MAEL 0.0744495774340258 0.168930829849273 0.0237116916323749 0.660611503585532
2 neg_end -0.0200935506353024 SYCP3 0.0213781259146639 0.685479125043819 0.0682758612841363 0.196697607048026
2 neg_end -0.0201296737607272 SYCE3 0.0385952787684703 0.502670873528566 0.0880616782373738 0.127062489682589
2 neg_end -0.0201497411802924 BEND2 -0.00850332344579503 0.89406431984855 0.0124918270589661 0.844908649829022
2 neg_end -0.0201564307899021 COL6A5 0.0474003349448459 0.460843702316422 0.311983948126724 2.33350090135583e-06
2 neg_end -0.0201718370151316 LRRC36 -0.238336062097005 2.48489661522574e-06 0.304764952455682 3.15910527130221e-09
2 neg_end -0.0201735290218106 ANTXRL -0.0532035730624648 0.490800173433013 -0.0655054477543472 0.396383546430134
2 neg_end -0.020176270526826 COL20A1 0.238981412317484 0.000112756875517779 -0.0829825135993642 0.172865600644606
2 neg_end -0.0201896122869684 SPATA32 -0.355085146534215 1.25981669007288e-09 0.016889780636015 0.762139543620619
2 neg_end -0.0201959161965786 RNF126P1 0.110186140928965 0.0990005555801059 -0.152958944076662 0.0224326681990699
2 neg_end -0.0202186415195801 RP11-70F11.8 0.0268773730434435 0.595497358861855 -0.0939136668024871 0.0646422289263744
2 neg_end -0.020236414462361 DNAJC5G -0.459158705813631 1.85143005608768e-07 0.163803217100562 0.0553305881429835
2 neg_end -0.0202517243875234 TDRD1 0.17864302579256 0.00575565233961161 0.237122910928512 0.000273265487791007
2 neg_end -0.0202580738672119 C4orf45 0.207266502816674 0.00015806442672748 0.181990746599584 0.000866278622692835
2 neg_end -0.0202946168207099 GRID2 0.0996381710074868 0.222017575625705 0.0284680226735644 0.726708144182173
2 neg_end -0.0203022382630836 PHF7 -0.0586428705159154 0.0873257381175332 0.174187832089313 7.73921176139769e-07
2 neg_end -0.0203170091364734 CCDC79 0.0185423786901873 0.722900344444751 0.0747888939976236 0.153647718192219
2 neg_end -0.0203185603914548 LINC01010 0.0167774741493399 0.773548904684 0.0111250360932966 0.848676860086276
2 neg_end -0.0203189553756362 JARID2-AS1 -0.0659478650070184 0.19708769321385 -0.142889935131608 0.00554202785432132
2 neg_end -0.0203231065437164 ZMYND10 -0.12566117878067 0.00670777411274006 0.228353531501976 1.38071152988501e-06
2 neg_end -0.0203396616614613 RP1-62O9.3 0.0179536826139047 0.753516079696159 -0.00157369777737325 0.978039364052633
2 neg_end -0.0203436825551054 MUC19 0.0333611671950254 0.611483508072386 0.00825055567257769 0.900000233869445
2 neg_end -0.0203552467558037 ENTHD1 -0.0146889162148922 0.807368614245987 -0.050764740831735 0.399809703867935
2 neg_end -0.0203552750913899 CNBD2 -0.031994447181476 0.514553557219986 0.0838982271743453 0.0884185896798511
2 neg_end -0.020398709729355 OTOP2 -0.101314085480412 0.013512937361562 0.201062041275573 1.60482296607008e-06
2 neg_end -0.0204055114353482 ELAVL2 -0.0926642803833015 0.146815061458049 0.344670698692127 1.72459730608763e-07
2 neg_end -0.0204116743990886 PDYN 0.07121213720922 0.0737931410905643 0.196552084434332 1.497177003724e-06
2 neg_end -0.0204126766997983 SMC1B -0.245812918840647 4.19621868264453e-06 0.112177818230381 0.0320001787736997
2 neg_end -0.0204176012474774 ZNF560 0.0786160112313654 0.28761900415142 0.111738483953356 0.131247491651267
2 neg_end -0.0204403548342528 LINC00384 0.00324583190456633 0.950081754209454 0.0367683283206584 0.478493324302063
2 neg_end -0.020441394432734 LDHAL6B -0.139086569356709 0.0400978417362235 -0.13388961519672 0.0480643186142997
2 neg_end -0.0204886701736128 FAM194A -0.065372461844421 0.250577551606999 0.116009449029986 0.0421801292085299
2 neg_end -0.020517800580707 REG3G -0.112053212774518 0.13738655947507 0.184154475438627 0.0150911654748944
2 neg_end -0.0205235802183076 FER1L6 -0.16122264375765 0.0100989987037697 0.158404686172603 0.0114656539641011
2 neg_end -0.0205334183654237 YBX2 -0.258168316051752 2.96513033088964e-06 0.122204100900291 0.0238548227222988
2 neg_end -0.0205403647449242 RP11-363E6.3 -0.212202119960313 0.00149874968649506 0.290524665263153 1.70296300345552e-05
2 neg_end -0.020544067180452 ABCC12 -0.10728960315706 0.356699547423853 0.267074703158552 0.0225018244242735
2 neg_end -0.0205525569575262 CCDC173 -0.17612891738169 0.000145746423357216 0.119966565478419 0.0090001540734974
2 neg_end -0.0205613066338242 NT5C1B -0.0661641240767018 0.128832354117213 -0.0138505413808494 0.749875415611314
2 neg_end -0.020570052841965 SMKR1 -0.0370222218858255 0.421610413900515 0.288734779796354 2.0649457836399e-09
2 neg_end -0.0205719910728484 P2RX3 -0.0911428697541964 0.122016423794373 0.0623706716171813 0.289194982747286
2 neg_end -0.0206112737809596 APOA1 -0.169945665606332 0.000317196415309935 0.155109623317956 0.00098330737947812
2 neg_end -0.0206332700590951 RP11-347H15.5 -0.218057375920513 0.000131065954483784 0.245318233757549 1.84942396137265e-05
2 neg_end -0.0206335060277238 ANKRD20A19P -0.141283873957334 0.00748188754602631 -0.089799848749274 0.0874424162657145
2 neg_end -0.0206688757846973 RP11-2A4.3 -0.0104381474922713 0.875092646458529 -0.0702043798265771 0.291060235711365
2 neg_end -0.0206800838419676 PRSS37 -0.117271368540716 0.0509676453223285 0.160026121456728 0.00798909695159847
2 neg_end -0.0206857818288742 NTRK3-AS1 -0.0341713761798011 0.571224982625386 -0.0993856089081658 0.10058930298829
2 neg_end -0.0206957699261182 NLRP7 0.000417855610587137 0.994710809132372 0.147163807341728 0.020396649401315
2 neg_end -0.0207001272150523 C9orf171 -0.264208308092101 1.02257456447345e-05 0.130754470737092 0.0261398203354853
2 neg_end -0.0207007981325927 SLIT2-IT1 0.0478774887490371 0.320046961875659 0.192925425731107 8.34448324534617e-05
2 neg_end -0.0207092691609959 CHRNB4 0.181194557829331 0.0131421893378408 0.175201627005756 0.0164371263771266
2 neg_end -0.0207271025147828 RP5-828H9.1 -0.181328254374452 0.00473684653156392 0.0182955221750494 0.773487394225458
2 neg_end -0.020757625226048 UBBP4 -0.028765294793043 0.413995089808322 0.0368404232515395 0.295725397435353
2 neg_end -0.0207872552906094 MIR3150B 0.111374594847515 0.0665419673862242 0.0952716303685309 0.116124818134966
2 neg_end -0.0208281230262471 SPATC1 0.22087745626239 0.00024169373821041 -0.0381421020499747 0.519300035488264
2 neg_end -0.0208405632893126 RP11-535A19.2 -0.150687432383196 0.00826358647253713 -0.0240090576210863 0.67126257149899
2 neg_end -0.0208879368166057 LBX1-AS1 0.0133096906442291 0.781054880105301 0.0438162475570092 0.360643247403338
2 neg_end -0.0209029878479222 RP11-160C18.2 -0.011433184764984 0.706460347762764 0.169417161555225 7.42663662056686e-08
